reviewerId,merge_id,tags,atmosphere_id
C6F5945E6BD95C6BB0B948917E1CE1D4,3239545034840527e3,kids,25
116440026507058879230,3298413219558710300,elegant,5
xFiVdgDphbwk9y5r3_31pQ,3346053413088334e3,michelin star,17
0896871872A7FB469DFCD1599A566EDF,3448021354656885e3,family,24
118156903012482113093,3627615967297717e3,live music,22
CDDCE7DD432B7C6FEE3E19553D6D2440,3925172042357467e3,vegan,21
CDDCE7DD432B7C6FEE3E19553D6D2440,3925172042357467e3,vegan,21
5EAF9E1240727A5BA788B8DCCA5D8D11,3925172042357467e3,vegan,21
5EAF9E1240727A5BA788B8DCCA5D8D11,3925172042357467e3,vegan,21
5EAF9E1240727A5BA788B8DCCA5D8D11,3925172042357467e3,vegan,21
115481691025254155219,4159597097869921300,attentive,6
112717235554538537222,4184637869028996e3,vegan,21
112717235554538537222,4184637869028996e3,quiet,12
112717235554538537222,4184637869028996e3,vegan,21
938027B6B4A625DD8EF462842790E4F6,4569204729484557300,vegan,21
938027B6B4A625DD8EF462842790E4F6,4569204729484557300,vegan,21
938027B6B4A625DD8EF462842790E4F6,4569204729484557300,vegan,21
evBgAvtOpwimAUFKUEpItQ,4639744424675641e3,family,24
103980046538325714816,4971191942430216e3,tasting menu,26
111465859183085233797,4971191942430216e3,tasting menu,26
111465859183085233797,4971191942430216e3,original,8
103292782853353056112,502930942967572e4,friends,23
102641419880572648596,5180084205948147e3,attentive,6
1CA9ECBC3BBEF20C9BA81D58D1BE1505,5605579247000729e3,welcoming,11
E319B79D9FD809779D3CC2A5E2CFE1E9,5679350108257501e3,nicely decorated,28
A718DE7654B36B90A6DC83FD5F1A3705,5906289962813422e3,family,24
vlMWiLpyJP-o5jQSorS7fA,5924479613987088e3,tasting menu,26
104934852682059002390,5970232387422024e3,attentive,6
F86D3A9AF78D833894965460F7549B16,5970232387422024e3,family,24
112303165371494789326,599029685950681e4,attentive,6
116527963351250751039,6225004564511807e3,original,8
H183Fg4ku9mIQsmAa0fsOQ,6261656203272177e3,vegan,21
8FFDB534FA2FC067C548713AB9CB2B50,6300271329276407e3,relaxed,2
E7E158D8609A7DDC9EF0EE1351EC3248,6358085902264206e3,kids,25
4E1FFBEBD10A708552C859E1DA7275A3,6523150652044791e3,vegan,21
4E1FFBEBD10A708552C859E1DA7275A3,6523150652044791e3,vegan,21
8A14A3DB655F9455C760552CC5823F09,6958433423450862e3,vegan,21
8A14A3DB655F9455C760552CC5823F09,6958433423450862e3,vegan,21
107253235484980720667,7100660384102958e3,family,24
47FAAA0975EA4BAB0DFB2439692854AA,7357778693401148e3,pricey,4
CE221F96450EB04CEE5ABCDDCDD5C6B2,7743519333962006e3,family,24
8F36DBB988A4390A5EFF8B5F2488D4D7,7987505217723014e3,elegant,5
E0CC6C47D9AABB9B1FBAB62A1B9B29C2,8207496078150552e3,welcoming,11
1FF8846DEB2DB7A56EA71D5289960AD7,8415114190347767e3,vegan,21
XlVMS-7Fk-jKlD5jHlFsfA,852808290749531e4,family,24
f0M5JGKDb1M5jLjTgUQ56A,852808290749531e4,tasting menu,26
nNhskgXHXhmB1ZN4WXnetQ,8575600807339559e3,quiet,12
0CFB25F9FFC3FA16E6FD607A23D3CEE9,9492567651147432e3,pricey,4
304EC27596B093C06FAD2E04290526BF,9941751519878463e3,family,24
304EC27596B093C06FAD2E04290526BF,9941751519878463e3,attentive,6
100398976192766201245,10145244416962406e3,gourmet,16
6BF0D9B9B49177A71046996DEAEEBFA9,10312479411479755e3,welcoming,11
117638506660664037440,1046463236752695e4,quiet,12
103010847988353664397,10712757175179655e3,tasting menu,26
103010847988353664397,10712757175179655e3,tasting menu,26
103875477619459273748,10975398658975724e3,welcoming,11
102049743305533976857,11113079739335135e3,beautiful view,9
102049743305533976857,11113079739335135e3,beautiful views,10
115370583000682020420,11144662800399385e3,attentive,6
100908066839654107322,11337975312242594e3,gourmet,16
7017B9221665A0324E015A250E66BADD,11390449781412723e3,vegan,21
7017B9221665A0324E015A250E66BADD,11390449781412723e3,vegan,21
A3416D9E70FC3CEA1D7B8E1774CB2E6C,11390449781412723e3,vegan,21
A181EC86605A33FD4CAFEFA98FEA23F5,11390449781412723e3,vegan,21
107354848379329156050,11563085212737247e3,tasting menu,26
106950331358209378507,11668731150760088e3,welcoming,11
00D5770FCBB6827BEC0041C44B31A7E7,11694061905212436e3,relaxed,2
116532277527559257229,11731164322489768e3,quiet,12
B37CBA02994D77E2B2CBD4966A72FDD0,11791114913147777e3,family,24
7867A076585227741E202F661642A3B1,11870530312303522e3,stylish,20
278976614897B8506347DAFC60266DBA,12311413925825081e3,tasting menu,26
WmSjEFsom4IH90YrPhx--A,12469644337669966e3,modern,19
08477C402CBED37666AB43DB75497B17,1253098848771579e4,welcoming,11
114084388092469211711,1261923150493784e4,quiet,12
106176453583408580898,12827454169843116e3,modern,19
4019EEDAC22494C7BDC4989EA94B1B36,12827454169843116e3,stylish,20
100950589347284669663,12893853877240404e3,elegant,5
109944290558442063533,1291506854623071e4,modern,19
112626538765070352075,12921518529334794e3,attentive,6
09E9F61EA7A2186D3F392D156F9FC2A8,1314609766080922e4,family,24
107459356112220760139,133382223358617e5,original,8
5E4C524DFECBD1353BD585AAEFB26FFA,13369802967249766e3,welcoming,11
100753205930067034818,13405191051612594e3,quiet,12
102682714437878091794,13658969200472777e3,pricey,4
FD7F7DCBCA5A6112A96EDDC391283AC3,13772647061233308e3,quiet,12
113379331876552535221,13783812792540094e3,quiet,12
113379331876552535221,13783812792540094e3,attentive,6
2BB8A447D2C7E25830A14CB0DDB3EB86,13914067060961485e3,gourmet,16
A94371B35E3671253D01193F976DF05F,14088306485989128e3,tasting menu,26
A94371B35E3671253D01193F976DF05F,14088306485989128e3,pricey,4
112622664769025562711,14597744043951309e3,family,24
F308416857AC94321ECEFE7C8F35C60F,14659641174712338e3,gluten free,30
0BEEE152C485734E9F1B4D22C89B5FCC,14860449343257457e3,vegan,21
0BEEE152C485734E9F1B4D22C89B5FCC,14860449343257457e3,vegan,21
0BEEE152C485734E9F1B4D22C89B5FCC,14860449343257457e3,vegan,21
CA83D675824448628241E796EF206E06,14958866456168182e3,vegan,21
CA83D675824448628241E796EF206E06,14958866456168182e3,vegan,21
CA83D675824448628241E796EF206E06,14958866456168182e3,relaxed,2
DE6B4C7946B278D8044305CCCACFCAC8,15070676966517879e3,welcoming,11
101651204326865198296,15150917150503424e3,tasting menu,26
126D1C428A52FB58998883C5BB0A1CFA,15272806370136576e3,vegan,21
117668411631623649490,15293310885535711e3,attentive,6
105727128557150789195,15296363819800922e3,quiet,12
100743047995841104008,15318730456897628e3,vegan,21
100743047995841104008,15318730456897628e3,vegan,21
26AA22D550573B717C26CA66F4D41425,15318730456897628e3,gluten free,30
101444949414791612120,1533612571693406e4,friends,23
100672273626738447100,15609057269763164e3,family,24
100881613778517957328,15609057269763164e3,attentive,6
0304BE3539F5281CFF4752A55205461D,15727649823918369e3,relaxed,2
57CA2F9024E9C752CAFDCCBA8C70C73E,15833432803296809e3,original,8
105432329929590018456,15867704129694624e3,attentive,6
112534945073907355907,16049895726947295e3,romantic,3
116750878052362379108,16067370600493206e3,family,24
116750878052362379108,16067370600493206e3,friends,23
104653286386929475791,16084621515866173e3,relaxed,2
104653286386929475791,16084621515866173e3,attentive,6
421F35934AAF6EFA0820612E469CF863,16285045537247574e3,nicely decorated,28
421F35934AAF6EFA0820612E469CF863,16285045537247574e3,tasting menu,26
olBU1qRaTBisRvK8j7JVtw,16475766232239993e3,stylish,20
109419130265836224787,16694554110885222e3,vegetarian option,29
109419130265836224787,16694554110885222e3,vegan,21
109419130265836224787,16694554110885222e3,original,8
109419130265836224787,16694554110885222e3,vegan,21
37190DAB3E90A2268F5E63F9EA6AFE18,17000960786102745e3,friends,23
67DC2353AE3228FC04D3A00B0CFD610B,1701765064717765e4,family,24
125CD59FBAFDBF479AF1AD3910AFEA81,17051256449672534e3,original,8
1qhJU90MZqP32_gxbuKn7w,17115876189770019e3,quiet,12
0F6B62AFDCBA4AC2845858FDB123C600,178670027174347e5,vegan,21
0B10C1059FF098DB499324202A5642FD,178670027174347e5,tasting menu,26
8EB8E91657B714B2BDECCB8F34EFDF19,18039558783964832e3,vegan,21
8EB8E91657B714B2BDECCB8F34EFDF19,18039558783964832e3,vegan,21
2633F04327433D995AF423763480DD04,18375536665429486e3,elegant,5
2633F04327433D995AF423763480DD04,18375536665429486e3,pricey,4
C5D70D0CE2E88214D99625CE9734DE33,18375536665429486e3,family,24
106632701651420383008,18389642022585186e3,vegan,21
106632701651420383008,18389642022585186e3,vegan,21
6862260AE8437319D28201B4C3888F01,18404156509499425e3,vegan,21
110879527204515962149,267538369935421630,tasting menu,26
110879527204515962149,267538369935421630,original,8
117355190325949344276,934955199864545e3,gourmet,16
B210E391817C2378C33D73C4C31ACB02,1782072966437465e3,tasting menu,26
111177303175939210632,1812848607407385e3,welcoming,11
86147A84754737D220B427F12037C296,2129016454743681500,welcoming,11
113475305470176077360,2129187107677867500,family,24
104967377630440815567,2208368030910592300,attentive,6
100340725062277723799,2224800232170126e3,tasting menu,26
116501467049182869163,2422062780927599600,welcoming,11
30E40A2ADF160919D7902F4768AD8688,2425444334817744e3,party,27
4A23B86631E52C1B4818E5903718B51F,2439455034259584500,tasting menu,26
105941857043275677961,2481152489816717300,original,8
110090713356192176188,2540258453199634400,vegan,21
110090713356192176188,2540258453199634400,vegan,21
110090713356192176188,2540258453199634400,vegan,21
106633669175506176424,2566234322001264e3,welcoming,11
30893C7927D1454DAE85D017F4C8B767,2658207740063425e3,vegan,21
A8A131D2253EAD05162AE67E870BEA7D,2661303049323547600,attentive,6
110845478329418334441,2849319487766252e3,vegan,21
110845478329418334441,2849319487766252e3,vegan,21
108650542499497757163,2883752717395670500,tasting menu,26
113461939958421330826,2901652346231380500,original,8
vIJmbJnaoZ0BpCdNzmyU2Q,2990921892026935300,tasting menu,26
vIJmbJnaoZ0BpCdNzmyU2Q,2990921892026935300,tasting menu,26
jA7lZNtSjUzBgkrdCbj3hg,2990921892026935300,tasting menu,26
1CCueIi5cXM_4UV01PGzwA,2990921892026935300,tasting menu,26
112964619128930797276,3146911369494091e3,original,8
C3A4BE8E2F549D6536307B58C41F8E1A,321665445235811e4,vegan,21
19EA5D043E7B15D95D80BC56FC5B04C5,3241157493418659e3,attentive,6
j1CvUF3_HYtH8eQowpUrxg,3292315603162941400,family,24
zFlgYZ1a432mSv7oVMlEYw,3358274679535481e3,modern,19
EA8058E96AD441B3D90F122326DC5691,3465297536589657600,kids,25
115212126917039580421,3500418451543533600,original,8
102757917721248405476,3500418451543533600,original,8
102082294962897456459,3600751760153327600,vegan,21
102082294962897456459,3600751760153327600,vegan,21
102082294962897456459,3600751760153327600,vegan,21
110897989666593105519,3600751760153327600,gluten free,30
2062D134877F3E63E39B57AD3AA285C7,3718952937124587e3,vegan,21
108959105671064271745,4041093050657842e3,quiet,12
1C4130DBA0EB674B2C9F6FFB9E3276D7,4282801845833658400,vegan,21
A2CC5DF9124E96F5C1EB3F9DE2B039C5,4380793288949218e3,tasting menu,26
A2CC5DF9124E96F5C1EB3F9DE2B039C5,4380793288949218e3,tasting menu,26
6A18B4674801D74AD36FE96F39814DCF,4493214829073929700,vegan,21
6A18B4674801D74AD36FE96F39814DCF,4493214829073929700,vegan,21
104008034811775826729,4576335018106171400,attentive,6
702BA620689A79EF79B9E7D0EF791B01,4801545272550724e3,friends,23
116205396027778664542,4914598869880699e3,tasting menu,26
118019894624927238212,5195942236299637e3,quiet,12
6440C41EE91B8BA1AF465E538BB83E59,5329171699144947e3,tasting menu,26
100034739497778051550,5349312807889493e3,live music,22
9DC97E55EFA57DC1B74CCDA350B194C4,6384868457510177e3,vegetarian option,29
106665150560286490258,7321628803713196e3,gluten free,30
4F6B20C1BC18649E1F2F877F2258FB31,7390893742864077e3,tasting menu,26
5DFA637D727D4AF0D14CD9D34C39FDC9,7616982397426098e3,original,8
116348640697097900091,8244261200130157e3,welcoming,11
117715834718580174694,8363189690439371e3,original,8
9BE55786AB9FD6C7AC9B5DEAED532196,8365543376634325e3,family,24
9BE55786AB9FD6C7AC9B5DEAED532196,8365543376634325e3,friends,23
105209251060609036799,8400598106444054e3,friends,23
94CFACD1DE768A377FAAA21DC46C3A21,8415114190347767e3,tasting menu,26
F58075A1F169454C4BDEE2A07DBBC4CB,8575600807339559e3,romantic,3
C62843412F7D9EBD1D75AB7733F057AD,871553771032069e4,vegan,21
C62843412F7D9EBD1D75AB7733F057AD,871553771032069e4,vegan,21
AB9D9BD82706ED9E7E4CCBD89BF75647,872984325001112e4,tasting menu,26
106995189575046295714,9153495070810782e3,family,24
bJpsGmbEu6VlK35BG960Yw,915641645656127e4,noisy,15
F2E49E1BBE56F49CA29DA1EAD87DF6B2,9403419818342128e3,friends,23
3A3CA4390814E4BA3328C4B805034EB5,9567801477241e6,tasting menu,26
107558997370510267628,9972102249822958e3,family,24
109100107964741633063,10001586827552582e3,tasting menu,26
CD050C46C1307154557F1206B3086FEF,10165377230697964e3,gluten free,30
F578C47129833E1B9D8E4B23370E8898,1.0295908973408641e+019,family,24
111644819184937040562,102984024885886e5,tasting menu,26
699D976CCD02BC6FCC6779DED66D800B,102984024885886e5,tasting menu,26
BD790BB2BEE0BA4953976510247DE3DF,102984024885886e5,tasting menu,26
BD790BB2BEE0BA4953976510247DE3DF,102984024885886e5,friends,23
ibc9JFEaV0s4VzlHCNYwlw,10449446903784735e3,kids,25
106960029246491683721,10603253371679685e3,quiet,12
3D4148FE12D22C06DFB2C90D61BAFAA0,10824333758913624e3,kids,25
3FAE768D9E9E17E45720ABD8009DF15C,1107874201930583e4,vegan,21
1kquwsbcGbXRLtBQ4xmoug,1117357203469867e4,friends,23
105886047930005324294,11583292549218922e3,vegan,21
100904440078178913692,12050260881492982e3,original,8
113152107604714235936,12175264932565131e3,tasting menu,26
108676484063310722364,1217957829286418e4,pricey,4
104064490358573794779,12224401739574841e3,attentive,6
7E668B78B46072F7DD765EA85ED74C5F,1224442140122377e4,family,24
88746BB55266A1E359AF749A37DCD931,12343833333985024e3,tasting menu,26
116253967888820666939,12827454169843116e3,quiet,12
107975805425147363829,12989666947698889e3,attentive,6
111613105432548244988,12989666947698889e3,vegan,21
111613105432548244988,12989666947698889e3,vegan,21
116717726071471258642,13008808968553812e3,attentive,6
114602681361142914941,13046760983745085e3,kids,25
117079632626354343077,13254062544668918e3,vegetarian option,29
111099862140169576592,13330224283412457e3,elegant,5
FBB800F594EA22AA26C20FEA4B232300,133382223358617e5,friends,23
98CCB413109BC26EDE539B5B30F68A58,133382223358617e5,welcoming,11
5A7FFBCEEBF4F96B4DF8F6594D483ADC,13486599494959219e3,welcoming,11
3tBkjseq133Bd5CcmCpjWg,13510326723554183e3,casual,1
WlgA36lQMwPy45s1ySlh5g,13557995931812598e3,live music,22
104544229289816228420,13562164793404144e3,tasting menu,26
BD934E85299FE9AE177B2E6AA50346D7,1395623775114408e4,vegan,21
A672A293E81C9DDFB12BBA387681C01E,1395623775114408e4,vegan,21
A672A293E81C9DDFB12BBA387681C01E,1395623775114408e4,vegan,21
20CDDE0C5237EF19A390372CF19E5294,1395623775114408e4,vegan,21
C44F5955D314033A507FB172BE00F71E,14232104733733896e3,casual,1
C0A99647B090ED4644B454133A72BDFC,14958866456168182e3,vegan,21
111321358876500872130,15097252886573533e3,family,24
109402097514978928897,15141939440289706e3,vegan,21
109402097514978928897,15141939440289706e3,vegan,21
109402097514978928897,15141939440289706e3,vegan,21
116951242415090942567,15150917150503424e3,tasting menu,26
1ACE5F02B6FD496105D57B3FFFD1ED4A,15864158974771098e3,welcoming,11
2fYrm4pxCqwsw-kHPKxHRQ,16101099204829299e3,vegan,21
FDD488750DB52EC3AF1C33DE69AD4567,1611361957390264e4,welcoming,11
105326410170254261568,1611644887038769e4,vegan,21
5F96F4EB8ABC995BBD3225AD7B2C4E54,16176887182837776e3,welcoming,11
1520D549DE7DD3283177F8BEC7D0F1AD,16435171432250534e3,stylish,20
C74E79E2EE4768155D4BBEC390C7F177,1659774926633351e4,casual,1
sL8M2Ns1kQoZEMiNtX1wKA,16910621873490831e3,relaxed,2
29CFDA20E14583795BBF559267B65549,16929925635757984e3,modern,19
7630E1FA592F0A2A1FAB9E85BE2DB6F8,17684100184892217e3,welcoming,11
30922D568349AD4179639EE2DDB12CB4,18039558783964832e3,vegan,21
30922D568349AD4179639EE2DDB12CB4,18039558783964832e3,vegan,21
72BFB136BBFABE6806DA3C58AD3F69F2,18039558783964832e3,vegan,21
72BFB136BBFABE6806DA3C58AD3F69F2,18039558783964832e3,vegan,21
720138E9D0B590E071B231134C2FBFFA,18103926738196396e3,tasting menu,26
720138E9D0B590E071B231134C2FBFFA,18103926738196396e3,party,27
100436347544041464194,623630851683660700,quiet,12
100436347544041464194,623630851683660700,attentive,6
107840567376270478273,728137613149311900,attentive,6
100144144512229725367,1511252700832990700,quiet,12
59C6670250EF1DAC5C1F009616DA2B8C,1614425382840886e3,tasting menu,26
91DFA4AB076B974B52967E00C1E1EC16,1614425382840886e3,tasting menu,26
91DFA4AB076B974B52967E00C1E1EC16,1614425382840886e3,modern,19
105827183236470077536,1715798322244018200,vegan,21
105827183236470077536,1715798322244018200,vegan,21
103650742871965094009,1715798322244018200,vegan,21
103650742871965094009,1715798322244018200,vegan,21
F75BC0DB065D2656A82240C8976294BD,1830365493681069e3,friends,23
F75BC0DB065D2656A82240C8976294BD,1830365493681069e3,attentive,6
101545092138750980402,2244860243997450500,tasting menu,26
109176825359909212273,2.4180978036020797e+018,family,24
ThPuKpaVap-opZEqa4Lw1w,2439455034259584500,tasting menu,26
01E54D0992FCF285401977DD9AD7FBA8,266487809577687e4,live music,22
114262786166077877065,2850299327949142e3,attentive,6
117139020232768423884,2952537794868993e3,tasting menu,26
114572728425665475314,3298413219558710300,attentive,6
212808968BAB2A0AF91D6BD33BAA6ABC,3413669117229317e3,friends,23
107526993550381561529,3500418451543533600,attentive,6
C6645F5CFBA0F60698B12E0BEA6D77AF,3668223824522422e3,gourmet,16
594B1C5665737BF8C5275B3BFF62CC22,3925172042357467e3,vegan,21
594B1C5665737BF8C5275B3BFF62CC22,3925172042357467e3,vegan,21
3335A1C36F87A783D35B6E4D9B24DFE5,4071209025463788500,family,24
116531406827825839415,4184637869028996e3,vegan,21
116531406827825839415,4184637869028996e3,vegan,21
114324117853033140443,445281913808282e4,attentive,6
106212243173701823972,4594633073452879e3,attentive,6
106025600176371798194,4918007551557747e3,modern,19
107786266834135721299,502930942967572e4,attentive,6
A4FAA2F35BC7AA19C20AFA51CFADD90E,5722772033988647e3,friends,23
5CB70E11EC03EA44FA1ECCBA65EB6398,5722772033988647e3,friends,23
5CB70E11EC03EA44FA1ECCBA65EB6398,5722772033988647e3,attentive,6
eCIXt-RgSQ_F3k8s6mGcQQ,6201102843091939e3,welcoming,11
A6CAF4DDEAD128FE53F282F0995C88B8,625947603705092e4,kids,25
1E695C8EBF81F1AFCEABD4750B4B7B6E,6292877576424378e3,friends,23
114247981688124020112,6300271329276407e3,welcoming,11
BBB8621E942AA6C697FC1E76B3B7757E,6384868457510177e3,gluten free,30
25CC9732EAA5689B25A1E272D033FEAA,6603539057382857e3,welcoming,11
C1507B467AC8CBFCA2BFDBBE6F721F30,6942292919366324e3,relaxed,2
313205A95B849AEFEE02AD0F6414C754,6958433423450862e3,welcoming,11
111292422228961254463,7012008676909421e3,gourmet,16
429FB52C9608B12DA5EAD1ACC3CC31DB,7189632004259545e3,vegan,21
429FB52C9608B12DA5EAD1ACC3CC31DB,7189632004259545e3,vegan,21
7872D3994F449723701E6C766342A4BA,7212983035195482e3,gourmet,16
076A0582E3E0CD303CBCBFB8F82366F5,7221233496190652e3,welcoming,11
103410650668671129191,7256128257387934e3,attentive,6
105466871298844226643,7256128257387934e3,attentive,6
103090443485831164756,7321628803713196e3,attentive,6
4F95D75A6247EA453506E459B43A1AD2,7743519333962006e3,live music,22
GKJ_mPhSVMxwypjCbUCyaw,8148554771718345e3,casual,1
101917118953140966008,8241890292284835e3,live music,22
D610A4CE9B35BBBBAC09585632F504CF,8442061985427532e3,relaxed,2
7AD4DD4DB16336C4AD8C8C9115F61170,871553771032069e4,vegan,21
7AD4DD4DB16336C4AD8C8C9115F61170,871553771032069e4,vegan,21
C7967D83F69AD28E048415785A50F6D0,872984325001112e4,friends,23
C7967D83F69AD28E048415785A50F6D0,872984325001112e4,romantic,3
C7967D83F69AD28E048415785A50F6D0,872984325001112e4,family,24
17041C3F5FD9D83FE597B471A27E9029,872984325001112e4,tasting menu,26
lYQ_zW9mo99aQCVP6MMWdQ,8783464074286889e3,pricey,4
112245675021022293928,9829291564787755e3,tasting menu,26
8361F71E8268D98F0A64229155F22348,10165377230697964e3,gluten free,30
108143400328143891702,10858541800052247e3,quiet,12
8876AD7B6A96C2DD9BE5CA1A199D5221,1127868817740632e4,tasting menu,26
vxQP7C8ZKtZPuEmlFSh0rQ,11475478972569709e3,gluten free,30
D0507234C418549877A684A4B23A1490,11504947836773706e3,live music,22
63AB99341D77F5CD8F9682B348451F18,11554328703211082e3,nicely decorated,28
FAD09F8B9FCB8395060F27DE0BA56EF9,11558842210152765e3,friends,23
104055403312548583581,11583292549218922e3,friends,23
28B42EEF51D5E5C4C7658184E71605FF,128042395722699e5,kids,25
114120243600279189982,13216731962136082e3,elegant,5
E3E63986F7FD0AED71A6D09594C6F0ED,1326166106286767e4,stylish,20
0A6AE9797697A4930B397A95D48CF491,13313430635373666e3,quiet,12
94148789113E99FC228582938D7D1BE1,13594559663509918e3,family,24
111097124582774037152,1361401354801201e4,family,24
5Mv0pDrZ9vhiJClxKosmEg,1388037021233864e4,party,27
023BE94FD9E8F174989C827731D16AAD,1395623775114408e4,vegan,21
023BE94FD9E8F174989C827731D16AAD,1395623775114408e4,vegan,21
lS5Ra-CTFLbgucfDfY2z-w,1396972154271777e4,original,8
104603063833425091302,14264421227085787e3,original,8
176605924107399F1A2A3CE143568C13,14719812709025606e3,relaxed,2
64DDEA5D23982B6902FAB35A81307510,14958866456168182e3,vegan,21
64DDEA5D23982B6902FAB35A81307510,14958866456168182e3,vegan,21
103564192631771931906,15150917150503424e3,elegant,5
26752CE8C35F3A19A1C5EFED4B094DE2,15272806370136576e3,vegan,21
26752CE8C35F3A19A1C5EFED4B094DE2,15272806370136576e3,vegan,21
108661278252146920157,1571252170689618e4,attentive,6
484A8A8BDBA12CC34B97A1AFF79DE63B,15827148119402678e3,tasting menu,26
1549620F91AEDF110FC89226D18B448F,1602559283245373e4,welcoming,11
024CF405FB813A1B0D55729F9CD69ACD,16044738895637471e3,family,24
101955333202245632142,1611644887038769e4,quiet,12
BC708DF6AE8073374986AD43DCF6070B,16343711030916966e3,welcoming,11
0D8EB60C19F3B602FDCB57EDA4182087,16929925635757984e3,vegan,21
0D8EB60C19F3B602FDCB57EDA4182087,16929925635757984e3,vegan,21
cldmQhp1IWDuOof5IB79kg,1695554408742521e4,elegant,5
2BCD27A3CB74A85CB6DFEB396C4FB459,17057305132033247e3,friends,23
107039885430609933336,17089001682395136e3,welcoming,11
7633EDE1D2EA0188C9D67658397ED3DF,1742086422192079e4,original,8
cu0zpfqF8ILCsjUgg_55LQ,17470316468582009e3,vegan,21
cu0zpfqF8ILCsjUgg_55LQ,17470316468582009e3,vegan,21
107486307209401091082,17553007468061663e3,noisy,15
8A740D48C4E2779CE873B8AD4499961F,18039558783964832e3,vegan,21
8A740D48C4E2779CE873B8AD4499961F,18039558783964832e3,vegan,21
D4E0216C782845245B4C1487ACA7C7BB,18039558783964832e3,vegan,21
D4E0216C782845245B4C1487ACA7C7BB,18039558783964832e3,vegan,21
0120E7FE598B4BF4EC1D9AB809677112,18389642022585186e3,vegan,21
0120E7FE598B4BF4EC1D9AB809677112,18389642022585186e3,vegan,21
103323835300520106424,36738828539415904,attentive,6
50911E052430B0481D2991B032EE6304,205151259143415680,family,24
114908906365115552989,504306864142723700,welcoming,11
169428374C4E22060C57B11DBAA56DF0,1021286369375704400,relaxed,2
dhR8Ps-1g3GL96S5kSfSfQ,1218017449829448700,original,8
535560D3393A280FD297B0EB5C18059E,1529586775828569e3,family,24
84F5C8FD628998D6DEB46680562AC349,1701135331253012200,vegan,21
84F5C8FD628998D6DEB46680562AC349,1701135331253012200,vegan,21
117009256921288951267,1715798322244018200,vegan,21
117009256921288951267,1715798322244018200,vegan,21
AA80F7CC32E584DF4353A930B912B1D7,1782072966437465e3,tasting menu,26
104021136959740485978,1796778450343398e3,welcoming,11
100540897153604418509,1812848607407385e3,quiet,12
100540897153604418509,1812848607407385e3,attentive,6
90B4039B534CA76132116CBA0DED5962,1976796404008395300,live music,22
2BA6309F7DE60725873F9F4E57597B82,1976796404008395300,live music,22
104786149114017766961,2073373064812251600,family,24
101168921734517026966,2218121424849386e3,friends,23
SwMsdlKcLIxNPUdhyq_9xQ,2313253026815039e3,welcoming,11
2116E866C044702C57144B42B62AC138,2436479965522535400,vegan,21
2116E866C044702C57144B42B62AC138,2436479965522535400,vegan,21
2116E866C044702C57144B42B62AC138,2436479965522535400,vegan,21
FF45E10EBED0C756FC9BC31413929E2F,3064022965530012700,vegan,21
80C3B760F2C993D44D772B624C93EFC9,3064022965530012700,vegan,21
80C3B760F2C993D44D772B624C93EFC9,3064022965530012700,vegan,21
E54AED77D1E4A608AAC68A382A29C456,3115144723175448600,gluten free,30
101580360222470906912,3471700584666801e3,quiet,12
Ucg4XhWQdLJ7hmAVqecbfg,3580278635308849e3,friends,23
105325672400613585780,3627615967297717e3,noisy,15
9815F8D85963A00810D1D50AB0D886F8,3663058295632737300,vegan,21
7B5DFF39EC33B28511E347B217187F66,3882315735753209e3,tasting menu,26
238AE7531034A011D1C03CD752FB8427,3925172042357467e3,vegan,21
238AE7531034A011D1C03CD752FB8427,3925172042357467e3,vegan,21
18480BF87E19AD9D397D77ABF5CB0451,3925172042357467e3,vegan,21
18480BF87E19AD9D397D77ABF5CB0451,3925172042357467e3,vegan,21
8B2205BF7F40DEF39CDF07B2C694FBD4,3953926380055931400,vegan,21
8B2205BF7F40DEF39CDF07B2C694FBD4,3953926380055931400,vegan,21
102850484217536943981,4147283271984732700,attentive,6
41702539AA740ACB7492289966B4DAD7,4282801845833658400,welcoming,11
113629850419572483309,4576335018106171400,vegan,21
113629850419572483309,4576335018106171400,vegan,21
101347262581000794733,4576335018106171400,vegan,21
101347262581000794733,4576335018106171400,vegan,21
101347262581000794733,4576335018106171400,vegan,21
101347262581000794733,4576335018106171400,vegan,21
107424708902653527871,4576335018106171400,family,24
102927839393661422850,4581711276113694e3,tasting menu,26
0A5BA3BAAA1991233BEA665B7CA752F0,4790211110189158e3,vegan,21
0A5BA3BAAA1991233BEA665B7CA752F0,4790211110189158e3,vegan,21
QZyiWDO2VkKOkL4KwAFb1g,486914216801359e4,vegetarian option,29
C89284855BEB254DEACE51FC55E331DA,5056474175393947e3,original,8
102911680957027750502,5198059323995165e3,welcoming,11
103830152926135636604,5576883920837245e3,modern,19
104746452519002842464,5576883920837245e3,vegan,21
104746452519002842464,5576883920837245e3,vegan,21
11B39723437A02430AD6C196B0733A54,5722772033988647e3,vegan,21
11B39723437A02430AD6C196B0733A54,5722772033988647e3,vegan,21
90D2854299EC72D78345C1403FEC49FF,5722772033988647e3,friends,23
00B17FF733EC76B100F8729059C9946B,6154426639660638e3,vegetarian option,29
00B17FF733EC76B100F8729059C9946B,6154426639660638e3,vegan,21
00B17FF733EC76B100F8729059C9946B,6154426639660638e3,vegan,21
XJLCqlTq4U70MEGXnLlUdw,6261656203272177e3,vegan,21
102195686271970681883,6300271329276407e3,original,8
0857AE3C4F430C1A6B756865CF7A834F,6438091902629129e3,family,24
